site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Joshua Laronge,232235,991,285,23,103,0,0,0,0,0,0,0,7,44,21,-14.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Bennett Doemland,123741,994,287,25,T104,0,0,0,0,0,0,0,15,28,29,-14.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Gracen Lomelino,154255,992,287,25,T104,0,0,0,0,0,0,0,16,26,30,-14.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Nate Corder,44800,986,287,25,T104,0,0,0,0,0,0,0,13,37,22,-9.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Jayden Torres,108560,1009,292,30,107,0,0,0,0,0,0,0,10,34,28,-18.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,J.J. Campbell,170839,1008,293,31,T108,0,0,0,0,0,0,0,13,34,25,-12.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Jared Stoll,68103,994,293,31,T108,0,0,0,0,0,0,0,12,33,27,-15.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Joshua Anthon,17946,1021,297,35,110,0,0,0,0,0,0,0,12,32,28,-16.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Brady Harbinson,150967,983,218,19,T111,0,0,0,0,0,0,0,7,29,18,-11.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Parker Austin,165881,1009,218,19,T111,0,0,0,0,0,0,0,8,26,20,-12.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Colten Montgomery,35876,1005,219,20,T113,0,0,0,0,0,0,0,13,21,20,-7.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Dawson Snelling,45739,1018,219,20,T113,0,0,0,0,0,0,0,13,22,19,-6.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Ethan Bishop,212280,1004,219,20,T113,0,0,0,0,0,0,0,8,26,20,-12.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Joshua Miller,137902,994,219,20,T113,0,0,0,0,0,0,0,9,27,18,-9.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Miles Sayer,91543,1013,219,20,T113,0,0,0,0,0,0,0,11,21,22,-11.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Sawyer Barlow,165190,1010,219,20,T113,0,0,0,0,0,0,0,9,27,18,-9.0,1.0,4,54
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Noah Feil,242013,1011,220,21,T119,0,0,0,0,0,0,0,14,18,22,-8.0,1.0,4,54
